"Rec_id","Datum","Kod","LnNo","PorNo","EvCislo","Vozovna","FyzAdresa","A","B","C","D","E","F","G","H","Zapsano"
"15020001569","07/15/2012 02:00:01","Z ",52,1,"8360",1,"270871",655,2,1,1,,,,,0
"15020001570","07/15/2012 02:00:01","Z ",54,5,"8557",1,"271025",135,1,1,1,,,,,0
"15020004571","07/15/2012 02:00:04","Z ",57,3,"8650",5,"270532",67,2,124,1,,,,,0
"15020008572","07/15/2012 02:00:08","Z ",54,3,"8556",1,"270316",458,2,-52,1,,,,,0
"15020013573","07/15/2012 02:00:13","Z ",59,5,"8662",3,"270453",236,1,13,1,,,,,0
"15020014574","07/15/2012 02:00:14","Z ",53,1,"8458",2,"270860",115,2,14,1,,,,,0
"15020010575","07/15/2012 02:00:10","MR",53,5,"8465",2,"270227",7201,1,,0,,"10",,,0
"15020016576","07/15/2012 02:00:16","MK",55,3,"8430",2,"270954",508,2,76,0,,"11",,,0
"15020022577","07/15/2012 02:00:22","Z ",56,3,"8231",4,"270540",559,2,82,1,,,,,0
"15020022578","07/15/2012 02:00:22","Z ",54,7,"8676",3,"270585",1368,8,22,1,,,,,0
"15020022579","07/15/2012 02:00:22","Z ",59,1,"8738",8,"270254",391,1,22,1,,,,,0
"15020026580","07/15/2012 02:00:26","Z ",56,4,"8158",7,"270819",480,1,-154,1,,,,,0
"15020028581","07/15/2012 02:00:28","Z ",54,2,"8664",3,"270274",1019,1,28,1,,,,,0
"15020027582","07/15/2012 02:00:27","Z ",53,5,"8465",2,"270227",447,1,-33,1,,,,,0
"15020028583","07/15/2012 02:00:28","Z ",51,5,"8419",2,"270229",757,1,88,1,,,,,0
"15020026584","07/15/2012 02:00:26","M ",59,5,"8662",3,"270453",236,1,26,0,,"11",,,0
"15020032585","07/15/2012 02:00:32","Z ",55,6,"8321",4,"270784",249,2,152,1,,,,,0
"15020032586","07/15/2012 02:00:32","Z ",52,2,"8407",4,"270608",110,1,32,1,,,,,0
"15020035587","07/15/2012 02:00:35","Z ",57,6,"8166",7,"270817",636,2,155,1,,,,,0
"15020036588","07/15/2012 02:00:36","Z ",56,6,"8173",7,"270813",541,2,-24,1,,,,,0
"15020037589","07/15/2012 02:00:37","Z ",58,6,"8744",8,"270220",34,2,-23,1,,,,,0
"15020038590","07/15/2012 02:00:38","Z ",53,2,"8214",4,"270477",503,1,-22,1,,,,,0
"15020040591","07/15/2012 02:00:40","MO",54,2,"8664",3,"270274",1019,1,40,0,,"11",,,0
